UNITID,ENRTOT,FTE,ENRFT,ENRPT,PCTENRWH,PCTENRBK,PCTENRHS,PCTENRAP,PCTENRAS,PCTENRNH,PCTENRAN,PCTENR2M,PCTENRUN,PCTENRNR,PCTENRW,PCTFT1ST,EFUG,EFUG1ST,EFUGTRN,EFUGCNT,EFUGNDG,EFUGFT,EFUG1SFT,EFUGTRFT,EFUGCNFT,EFUGNDFT,EFUGPT,EFUG1SPT,EFUGTRPT,EFUGCNPT,EFUGNDPT,PCUENRWH,PCUENRBK,PCUENRHS,PCUENRAP,PCUENRAS,PCUENRNH,PCUENRAN,PCUENR2M,PCUENRUN,PCUENRNR,PCUENRW,EFGRAD,EFGRADFT,EFGRADPT,PCGENRWH,PCGENRBK,PCGENRHS,PCGENRAP,PCGENRAS,PCGENRNH,PCGENRAN,PCGENR2M,PCGENRUN,PCGENRNR,PCGENRW,DVEF01,DVEF02,DVEF03,DVEF05,DVEF06,DVEF07,DVEF09,DVEF10,DVEF11,DVEF13,DVEF14,DVEF15,DVEF16,RMINSTTN,RMOUSTTN,RMFRGNCN,RMUNKNWN,RMINSTTP,RMOUSTTP,RMFRGNCP,RMUNKNWP,PCTDEEXC,PCTDESOM,PCTDENON,PCUDEEXC,PCUDESOM,PCUDENON,PCGDEEXC,PCGDESOM,PCGDENON
483355,189,189,189,0,23,70,1,1,1,0,1,4,0,0,96,17,189,32,0,157,0,189,32,0,157,0,0,0,0,0,0,23,70,1,1,1,0,1,4,0,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483364,162,162,162,0,23,72,2,1,1,0,1,1,0,0,98,22,162,36,0,126,0,162,36,0,126,0,0,0,0,0,0,23,72,2,1,1,0,1,1,0,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483373,225,209,198,27,6,1,84,5,5,0,1,0,1,0,94,9,225,20,24,181,0,198,20,24,154,0,27,0,0,27,0,6,1,84,5,5,0,1,0,1,0,94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19,1,0,0,95,5,0,0,1,72,27,1,72,27,,,
483382,226,226,226,0,35,15,42,1,1,0,0,0,4,0,0,75,226,169,0,57,0,226,169,0,57,0,0,0,0,0,0,35,15,42,1,1,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,169,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483425,55,55,55,0,67,15,5,4,4,0,0,9,0,0,98,20,55,11,0,44,0,55,11,0,44,0,0,0,0,0,0,67,15,5,4,4,0,0,9,0,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,0,91,9,0,0,0,0,100,0,0,100,,,
483470,102,102,102,0,0,0,100,0,0,0,0,0,0,0,92,32,102,33,0,69,0,102,33,0,69,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,4,88,0,0,12,0,0,100,0,0,100,,,
483504,430,430,430,0,17,53,7,1,0,0,1,4,18,0,58,22,430,94,0,336,0,430,94,0,336,0,0,0,0,0,0,17,53,7,1,0,0,1,4,18,0,58,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,93,1,0,0,99,1,0,0,0,100,0,0,100,0,,,
483513,32,32,32,0,9,34,56,0,0,0,0,0,0,0,19,31,32,10,0,22,0,32,10,0,22,0,0,0,0,0,0,9,34,56,0,0,0,0,0,0,0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483559,57,45,37,20,56,21,21,0,0,0,2,0,0,0,95,19,57,19,0,38,0,37,11,0,26,0,20,8,0,12,0,56,21,21,0,0,0,2,0,0,0,95,0,0,0,,,,,,,,,,,,22,22,0,13,13,0,9,9,0,5,56,39,0,18,0,0,1,95,0,0,5,0,0,100,0,0,100,,,
483577,116,83,62,54,65,10,2,12,4,8,0,8,3,0,94,10,116,18,0,98,0,62,12,0,50,0,54,6,0,48,0,65,10,2,12,4,8,0,8,3,0,94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483595,8378,6952,6044,2334,0,0,87,0,0,0,0,0,12,1,75,8,4780,551,1253,2959,17,3283,380,841,2045,17,1497,171,412,914,0,0,0,86,0,0,0,0,0,12,1,76,3598,2761,837,0,0,87,0,0,0,0,0,11,1,73,7159,3675,3484,5186,2521,2665,1973,1154,819,0,23,77,0,159,378,14,0,29,69,3,0,82,2,16,80,2,18,84,1,14
483647,121,121,121,0,18,72,2,0,0,0,0,3,5,0,93,31,121,37,71,13,0,121,37,71,13,0,0,0,0,0,0,18,72,2,0,0,0,0,3,5,0,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,1,97,0,0,3,0,0,100,0,0,100,,,
483708,511,237,56,455,2,70,15,8,8,0,0,3,1,0,83,6,511,283,0,228,0,56,32,0,24,0,455,251,0,204,0,2,70,15,8,8,0,0,3,1,0,83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,283,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483726,17,9,3,14,6,88,6,0,0,0,0,0,0,0,100,0,17,0,0,17,0,3,0,0,3,0,14,0,0,14,0,6,88,6,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,100,,,
483735,112,60,25,87,32,8,52,0,0,0,1,0,7,0,91,16,112,54,0,58,0,25,18,0,7,0,87,36,0,51,0,32,8,52,0,0,0,1,0,7,0,91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483744,71,71,71,0,0,89,3,0,0,0,0,6,3,0,17,14,71,10,0,61,0,71,10,0,61,0,0,0,0,0,0,0,89,3,0,0,0,0,6,3,0,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,0,70,30,0,0,0,0,100,0,0,100,,,
483753,62,37,21,41,15,40,37,0,0,0,0,0,8,0,18,8,62,18,0,44,0,21,5,0,16,0,41,13,0,28,0,15,40,37,0,0,0,0,0,8,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,2,89,0,0,11,0,0,100,0,0,100,,,
483780,1096,1061,1039,57,0,0,0,0,0,0,0,0,7,93,40,5,400,20,107,273,0,391,19,105,267,0,9,1,2,6,0,0,0,0,0,0,0,0,1,8,92,35,696,648,48,0,0,0,0,0,0,0,0,6,94,44,,,,,,,,,,,,,,0,0,0,20,0,0,0,100,9,89,3,8,90,2,9,88,3
483799,72,72,72,0,79,10,8,3,3,0,0,0,0,0,74,39,72,28,0,44,0,72,28,0,44,0,0,0,0,0,0,79,10,8,3,3,0,0,0,0,0,74,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483814,730,694,670,60,3,85,5,5,5,0,0,2,0,0,88,9,730,63,84,583,0,670,63,84,523,0,60,0,0,60,0,3,85,5,5,5,0,0,2,0,0,88,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,48,0,0,24,76,0,0,0,0,100,0,0,100,,,
483823,512,512,512,0,3,88,8,0,0,0,0,0,1,0,30,47,512,239,0,273,0,512,239,0,273,0,0,0,0,0,0,3,88,8,0,0,0,0,0,1,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,239,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483841,24,24,24,0,0,0,8,92,92,0,0,0,0,0,83,50,24,12,0,12,0,24,12,0,12,0,0,0,0,0,0,0,0,8,92,92,0,0,0,0,0,83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483850,7,7,7,0,0,71,14,14,14,0,0,0,0,0,100,43,7,3,0,4,0,7,3,0,4,0,0,0,0,0,0,0,71,14,14,14,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,5,5,0,5,5,0,0,0,0,0,29,71,0,3,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483869,500,500,500,0,0,0,100,0,0,0,0,0,0,0,57,96,500,480,0,20,0,500,480,0,20,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,57,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,480,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483878,209,209,209,0,7,28,36,12,10,2,1,9,1,6,80,50,209,105,0,104,0,209,105,0,104,0,0,0,0,0,0,7,28,36,12,10,2,1,9,1,6,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,105,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483887,29,29,29,0,62,31,3,3,3,0,0,0,0,0,90,17,29,5,0,24,0,29,5,0,24,0,0,0,0,0,0,62,31,3,3,3,0,0,0,0,0,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483896,61,47,37,24,57,20,13,7,5,2,0,2,2,0,100,16,61,13,0,48,0,37,10,0,27,0,24,3,0,21,0,57,20,13,7,5,2,0,2,2,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11,2,0,0,85,15,0,0,0,0,100,0,0,100,,,
483911,16,16,16,0,69,13,13,0,0,0,0,6,0,0,100,31,16,5,0,11,0,16,5,0,11,0,0,0,0,0,0,69,13,13,0,0,0,0,6,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,80,0,0,20,0,0,100,0,0,100,,,
483920,169,169,169,0,8,85,5,1,0,1,0,1,0,0,41,64,169,108,0,61,0,169,108,0,61,0,0,0,0,0,0,8,85,5,1,0,1,0,1,0,0,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,108,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483948,56,49,45,11,2,86,13,0,0,0,0,0,0,0,25,27,56,19,0,37,0,45,15,0,30,0,11,4,0,7,0,2,86,13,0,0,0,0,0,0,0,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13,2,0,4,68,11,0,21,0,0,100,0,0,100,,,
483957,21,21,21,0,10,0,90,0,0,0,0,0,0,0,95,14,21,3,0,18,0,21,3,0,18,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,95,0,0,0,,,,,,,,,,,,8,8,0,8,8,0,0,0,0,10,52,38,0,3,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
483975,778,774,771,7,52,4,10,26,26,0,0,3,3,0,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,778,771,7,52,4,10,26,26,0,0,3,3,0,52,,,,,,,,,,,,,,,,,,,,,,0,0,100,,,,0,0,100
484002,2280,2225,2189,91,14,13,62,5,4,1,1,3,3,0,91,18,2280,461,60,1724,35,2189,415,53,1693,28,91,46,7,31,7,14,13,62,5,4,1,1,3,3,0,91,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,461,0,0,0,100,0,0,0,0,53,47,0,53,47,,,
484011,87,86,85,2,71,14,9,0,0,0,0,5,1,0,85,8,87,8,0,79,0,85,7,0,78,0,2,1,0,1,0,71,14,9,0,0,0,0,5,1,0,85,0,0,0,,,,,,,,,,,,22,22,0,20,20,0,2,2,0,1,74,25,0,7,0,0,1,88,0,0,13,0,0,100,0,0,100,,,
484020,38,30,25,13,29,66,5,0,0,0,0,0,0,0,32,39,38,24,0,14,0,25,15,0,10,0,13,9,0,4,0,29,66,5,0,0,0,0,0,0,0,32,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0,5,79,0,0,21,0,0,100,0,0,100,,,
484057,201,109,49,152,8,25,21,40,39,0,3,1,1,0,96,7,201,41,0,160,0,49,14,0,35,0,152,27,0,125,0,8,25,21,40,39,0,3,1,1,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,39,2,0,0,95,5,0,0,0,45,55,0,45,55,,,
484066,524,524,524,0,46,38,10,1,1,0,1,4,0,0,95,30,524,157,0,367,0,524,157,0,367,0,0,0,0,0,0,46,38,10,1,1,0,1,4,0,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,154,2,0,1,98,1,0,1,0,41,59,0,41,59,,,
484075,82,59,44,38,15,60,20,0,0,0,0,6,0,0,41,10,82,19,0,63,0,44,8,0,36,0,38,11,0,27,0,15,60,20,0,0,0,0,6,0,0,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,2,89,0,0,11,0,0,100,0,0,100,,,
484084,99,78,65,34,63,14,13,1,1,0,0,8,0,1,99,20,99,21,0,78,0,65,20,0,45,0,34,1,0,33,0,63,14,13,1,1,0,0,8,0,1,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,1,95,0,0,5,0,0,100,0,0,100,,,
484093,99,84,74,25,56,38,5,0,0,0,0,1,0,0,99,3,99,7,0,92,0,74,3,0,71,0,25,4,0,21,0,56,38,5,0,0,0,0,1,0,0,99,0,0,0,,,,,,,,,,,,16,16,0,9,9,0,7,7,0,0,84,16,0,7,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484109,107,107,107,0,80,2,13,0,0,0,2,3,0,0,98,1,107,1,0,106,0,107,1,0,106,0,0,0,0,0,0,80,2,13,0,0,0,2,3,0,0,98,0,0,0,,,,,,,,,,,,13,13,0,13,13,0,0,0,0,1,87,12,0,1,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484127,53,53,53,0,64,2,28,0,0,0,0,4,2,0,83,42,53,22,0,31,0,53,22,0,31,0,0,0,0,0,0,64,2,28,0,0,0,0,4,2,0,83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,22,0,0,0,100,0,0,100,0,0,100,,,
484136,29,29,29,0,3,90,7,0,0,0,0,0,0,0,62,41,29,12,0,17,0,29,12,0,17,0,0,0,0,0,0,3,90,7,0,0,0,0,0,0,0,62,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484163,155,127,108,47,52,19,23,3,2,1,3,1,0,0,74,55,155,123,0,32,0,108,86,0,22,0,47,37,0,10,0,52,19,23,3,2,1,3,1,0,0,74,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,123,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484172,36,36,36,0,0,0,100,0,0,0,0,0,0,0,67,94,36,34,0,2,0,36,34,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,67,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484190,32,32,32,0,6,88,0,0,0,0,0,3,3,0,25,34,32,11,0,21,0,32,11,0,21,0,0,0,0,0,0,6,88,0,0,0,0,0,3,3,0,25,0,0,0,,,,,,,,,,,,20,20,0,20,20,0,0,0,0,3,34,63,0,11,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484206,196,147,115,81,20,4,54,9,8,2,2,7,4,0,97,37,196,103,0,93,0,115,73,0,42,0,81,30,0,51,0,20,4,54,9,8,2,2,7,4,0,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,103,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484233,217,73,0,217,31,12,48,5,5,0,0,3,0,0,44,0,217,92,0,125,0,0,0,0,0,0,217,92,0,125,0,31,12,48,5,5,0,0,3,0,0,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
484330,38,38,38,0,63,18,5,0,0,0,0,11,3,0,97,79,38,30,0,8,0,38,30,0,8,0,0,0,0,0,0,63,18,5,0,0,0,0,11,3,0,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28,2,0,0,93,7,0,0,0,58,42,0,58,42,,,
484349,91,91,91,0,47,32,4,7,1,5,0,7,3,0,96,88,91,80,0,11,0,91,80,0,11,0,0,0,0,0,0,47,32,4,7,1,5,0,7,3,0,96,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,60,20,0,0,75,25,0,0,0,74,26,0,74,26,,,
484358,87,87,87,0,67,9,7,0,0,0,1,7,9,0,95,67,87,58,0,29,0,87,58,0,29,0,0,0,0,0,0,67,9,7,0,0,0,1,7,9,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,53,5,0,0,91,9,0,0,0,70,30,0,70,30,,,
484367,513,513,513,0,9,7,66,9,8,1,1,7,1,0,89,21,513,108,1,404,0,513,108,1,404,0,0,0,0,0,0,9,7,66,9,8,1,1,7,1,0,89,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,96,0,0,12,89,0,0,11,0,100,0,0,100,0,,,
484376,652,652,652,0,10,17,59,7,6,1,1,3,3,0,90,23,652,150,3,499,0,652,150,3,499,0,0,0,0,0,0,10,17,59,7,6,1,1,3,3,0,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,150,0,0,0,100,0,0,0,0,100,0,0,100,0,,,
484394,147,120,103,44,79,1,16,1,0,1,1,2,0,0,95,23,147,39,0,108,0,103,34,0,69,0,44,5,0,39,0,79,1,16,1,0,1,1,2,0,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,25,7,0,7,64,18,0,18,0,0,100,0,0,100,,,
484473,5655,3757,2473,3182,53,5,24,9,9,0,0,5,3,1,55,12,5655,761,748,3118,1028,2473,696,369,1393,15,3182,65,379,1725,1013,53,5,24,9,9,0,0,5,3,1,55,0,0,0,,,,,,,,,,,,1751,1751,0,370,370,0,1381,1381,0,14,55,31,0,666,72,19,4,88,9,2,1,100,0,0,100,0,0,,,
484604,550,355,226,324,9,53,30,3,2,0,0,4,1,0,98,18,550,235,0,315,0,226,101,0,125,0,324,134,0,190,0,9,53,30,3,2,0,0,4,1,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,234,1,0,0,100,0,0,0,0,0,100,0,0,100,,,
484613,111248,111248,111248,0,31,24,11,2,1,1,1,3,28,0,68,9,89828,8412,9789,67790,3837,89828,8412,9789,67790,3837,0,0,0,0,0,33,23,11,1,1,0,1,3,28,0,66,21420,21420,0,25,27,12,3,2,1,1,3,28,1,74,98700,78420,20280,98700,78420,20280,0,0,0,0,12,87,1,2110,6299,3,0,25,75,0,0,100,0,0,100,0,0,99,0,1
484631,34,34,34,0,0,9,41,0,0,0,0,3,47,0,65,0,24,0,0,24,0,24,0,0,24,0,0,0,0,0,0,0,4,33,0,0,0,0,4,58,0,63,10,10,0,0,20,60,0,0,0,0,0,20,0,70,31,21,10,31,21,10,0,0,0,0,13,88,0,,,,,,,,,82,0,18,96,0,4,50,0,50
484756,6,6,6,0,0,17,0,0,0,0,0,0,83,0,67,0,5,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80,0,60,1,1,0,0,0,0,0,0,0,0,0,100,0,100,6,5,1,6,5,1,0,0,0,0,0,100,0,,,,,,,,,83,0,17,80,0,20,100,0,0
484844,669,649,637,32,5,0,0,2,2,0,0,1,72,20,56,22,637,140,0,497,0,637,140,0,497,0,0,0,0,0,0,4,0,0,2,2,0,0,0,72,21,57,32,0,32,9,0,0,16,16,0,0,3,72,0,38,,,,,,,,,,,,,,9,4,127,0,6,3,91,0,5,95,0,0,100,0,100,0,0
484862,367,260,194,173,43,8,21,5,5,0,0,2,13,8,54,0,7,0,1,6,0,5,0,1,4,0,2,0,0,2,0,14,29,43,0,0,0,14,0,0,0,71,360,189,171,44,7,20,6,5,0,0,2,13,8,54,,,,,,,,,,,,,,,,,,,,,,43,57,0,57,43,0,43,57,0
484871,114,114,114,0,100,0,0,0,0,0,0,0,0,0,0,27,114,31,1,82,0,114,31,1,82,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,35,65,0,0,30,1,0,0,97,3,0,0,0,0,100,0,0,100,,,
484899,218,218,218,0,45,4,20,2,2,0,1,15,13,0,97,37,218,80,0,138,0,218,80,0,138,0,0,0,0,0,0,45,4,20,2,2,0,1,15,13,0,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,30,63,0,0,38,0,0,100,0,0,100,,,
484905,3794,2982,2461,1333,15,26,51,3,3,0,0,3,2,1,65,14,2953,468,411,1999,75,2013,409,281,1249,74,940,59,130,750,1,8,27,56,3,3,0,0,3,2,1,66,841,448,393,37,21,31,5,5,0,1,4,2,0,64,1453,890,563,629,393,236,824,497,327,3,67,30,0,466,2,0,0,100,0,0,0,26,49,25,29,57,15,17,20,63
484923,36,36,36,0,50,19,11,11,11,0,8,0,0,0,100,42,36,15,0,21,0,36,15,0,21,0,0,0,0,0,0,50,19,11,11,11,0,8,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,3,0,0,80,20,0,0,0,0,100,0,0,100,,,
484932,1927,1410,1149,778,90,5,1,1,1,0,1,0,2,0,61,17,1927,451,295,1108,73,1149,335,165,612,37,778,116,130,496,36,90,5,1,1,1,0,1,0,2,0,61,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,444,7,0,0,98,2,0,0,24,51,25,24,51,25,,,
484950,95,95,95,0,65,1,18,1,0,1,2,13,0,0,87,14,95,13,0,82,0,95,13,0,82,0,0,0,0,0,0,65,1,18,1,0,1,2,13,0,0,87,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,0,92,8,0,0,0,0,100,0,0,100,,,
484996,138,138,138,0,2,24,67,7,7,0,0,0,0,0,97,53,138,73,0,65,0,138,73,0,65,0,0,0,0,0,0,2,24,67,7,7,0,0,0,0,0,97,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485014,87,69,57,30,23,56,15,2,1,1,0,3,0,0,94,38,87,48,0,39,0,57,33,0,24,0,30,15,0,15,0,23,56,15,2,1,1,0,3,0,0,94,0,0,0,,,,,,,,,,,,30,30,0,14,14,0,16,16,0,0,66,34,0,48,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485032,165,123,95,70,35,51,12,1,1,0,1,1,0,0,96,13,165,35,0,130,0,95,22,0,73,0,70,13,0,57,0,35,51,12,1,1,0,1,1,0,0,96,0,0,0,,,,,,,,,,,,86,86,0,53,53,0,33,33,0,0,48,52,0,27,8,0,0,77,23,0,0,0,0,100,0,0,100,,,
485111,6575,4096,2419,4156,36,42,9,3,3,0,1,0,8,1,62,10,6575,791,610,2591,2583,2419,651,318,1386,64,4156,140,292,1205,2519,36,42,9,3,3,0,1,0,8,1,62,0,0,0,,,,,,,,,,,,1643,1643,0,619,619,0,1024,1024,0,25,50,25,0,540,94,2,155,68,12,0,20,54,12,34,54,12,34,,,
485166,92,92,92,0,42,20,22,5,4,1,0,2,8,1,87,24,92,22,0,70,0,92,22,0,70,0,0,0,0,0,0,42,20,22,5,4,1,0,2,8,1,87,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,20,2,0,0,91,9,0,0,0,0,100,0,0,100,,,
485236,45,23,9,36,24,60,0,2,2,0,0,7,7,0,98,2,45,5,0,40,0,9,1,0,8,0,36,4,0,32,0,24,60,0,2,2,0,0,7,7,0,98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485272,961,759,628,333,4,16,75,1,1,0,0,2,0,1,87,1,961,13,120,828,0,628,13,95,520,0,333,0,25,308,0,4,16,75,1,1,0,0,2,0,1,87,0,0,0,,,,,,,,,,,,539,539,0,325,325,0,214,214,0,0,44,56,0,13,0,0,0,100,0,0,0,0,55,45,0,55,45,,,
485342,329,210,150,179,40,14,16,14,6,8,0,15,0,0,41,17,329,55,0,95,179,150,55,0,95,0,179,0,0,0,179,40,14,16,14,6,8,0,15,0,0,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,55,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485360,3,3,3,0,0,100,0,0,0,0,0,0,0,0,100,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,100,0,,,
485379,239,239,239,0,12,27,48,0,0,0,0,7,7,0,73,31,239,74,0,165,0,239,74,0,165,0,0,0,0,0,0,12,27,48,0,0,0,0,7,7,0,73,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,74,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485388,273,273,273,0,14,36,46,2,2,0,0,2,1,0,80,30,273,82,0,191,0,273,82,0,191,0,0,0,0,0,0,14,36,46,2,2,0,0,2,1,0,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,82,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485397,152,119,97,55,2,69,5,0,0,0,1,3,20,0,95,38,152,77,0,75,0,97,57,0,40,0,55,20,0,35,0,2,69,5,0,0,0,1,3,20,0,95,0,0,0,,,,,,,,,,,,76,76,0,38,38,0,38,38,0,0,50,50,0,77,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485403,99,67,48,51,40,8,14,9,8,1,0,8,4,16,75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,99,48,51,40,8,14,9,8,1,0,8,4,16,75,,,,,,,,,,,,,,,,,,,,,,0,40,60,,,,0,40,60
485412,94,94,94,0,13,11,74,0,0,0,0,2,0,0,77,24,94,23,0,71,0,94,23,0,71,0,0,0,0,0,0,13,11,74,0,0,0,0,2,0,0,77,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485458,4130,1818,650,3480,62,20,10,1,1,0,0,5,0,0,62,3,4130,484,204,960,2482,650,119,45,249,237,3480,365,159,711,2245,62,20,10,1,1,0,0,5,0,0,62,0,0,0,,,,,,,,,,,,840,840,0,189,189,0,651,651,0,48,31,20,0,482,2,0,0,100,0,0,0,22,14,64,22,14,64,,,
485476,81,81,81,0,78,4,5,4,2,1,0,10,0,0,99,19,81,15,0,66,0,81,15,0,66,0,0,0,0,0,0,78,4,5,4,2,1,0,10,0,0,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13,2,0,0,87,13,0,0,0,0,100,0,0,100,,,
485485,283,283,283,0,0,0,98,0,0,0,0,0,0,2,81,17,283,48,0,235,0,283,48,0,235,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,2,81,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,48,0,0,0,100,0,0,0,0,0,100,0,0,100,,,
485494,121,111,105,16,8,34,51,7,7,0,0,0,0,0,12,74,121,99,0,22,0,105,89,0,16,0,16,10,0,6,0,8,34,51,7,7,0,0,0,0,0,12,0,0,0,,,,,,,,,,,,75,75,0,64,64,0,11,11,0,0,29,71,0,65,0,0,34,66,0,0,34,0,0,100,0,0,100,,,
485500,75,73,71,4,20,37,20,13,13,0,0,9,0,0,11,19,75,16,40,19,0,71,14,38,19,0,4,2,2,0,0,20,37,20,13,13,0,0,9,0,0,11,0,0,0,,,,,,,,,,,,71,71,0,67,67,0,4,4,0,0,5,95,0,7,6,0,3,44,38,0,19,79,0,21,79,0,21,,,
